,Unnamed: 0,file,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,area,area_coor
155,155,northern-ireland-street.csv,c49b219397b5f651d301ba20a9c13e08f6ff5c5cfdcb079b47eb36e80ce3d3ff,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.31455,54.45616999999999,On or near Orient Circle,,,Bicycle theft,,,,
156,156,northern-ireland-street.csv,baf93973817d380cef8b19e15608c29c2599217f4a081ac9dfc51dc01526ae83,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.9139610000000005,54.572564,On or near Rosetta Park,,,Bicycle theft,,,,
157,157,northern-ireland-street.csv,9a77bf2864b5b58a6620e1303c0ff4743d0fa97dc8b2531d138a7660ed69c239,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.920489,54.587699,On or near Shaftesbury Avenue,,,Bicycle theft,,,,
158,158,northern-ireland-street.csv,105fe82e882556179508b4eccc92e7f2ae672d4b281485561c6caa7e0f5ba545,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.334306,54.46370400000001,On or near Church Place,,,Bicycle theft,,,,
159,159,northern-ireland-street.csv,cad5a8fe5c6c360a70924c50b5ac1c4f834cad392b5958d46e25ccadea4594f3,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.917997,54.594404,On or near ,,,Bicycle theft,,,,
160,160,northern-ireland-street.csv,778adbbe6caa24e192bd9ee87be08a29603a11e505f05d8c43e5519455b2ec1a,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.987227,54.62853199999999,On or near Ligoniel Road,,,Bicycle theft,,,,
161,161,northern-ireland-street.csv,5c11585e4b5b598d16a701ccef9ac9a0c9ae963f49da9ed62c3862dccaaf0315,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.670535,54.65944,On or near Dufferin Avenue,,,Bicycle theft,,,,
162,162,northern-ireland-street.csv,8f5a3fc5fb4e56fcad63418f7c754e04eaf37b6f77459635582242035eba211a,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.911919,54.672586,On or near ,,,Bicycle theft,,,,
163,163,northern-ireland-street.csv,3849f960245cc1ea12bcb87c2abc4dcb42e400e446054c6c14300b3804ff87bd,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.938002,54.621387,On or near Antrim Road,,,Bicycle theft,,,,
164,164,northern-ireland-street.csv,4353b433faca6625bb0ff730a7106c22f4927e653efd3268d51ff706c478ab8a,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.310246,54.995002,On or near ,,,Bicycle theft,,,,
165,165,northern-ireland-street.csv,dcc6525546b102a34a3349608d8ec7d26a75086baca02386bdf34e0da3b9142d,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.671812999999998,54.65904200000001,On or near Railwayview Street,,,Bicycle theft,,,,
166,166,northern-ireland-street.csv,673aae9bc5383d0d3af2d61fae4e5f69005e25264cb941503b47d5232a629dde,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.380999,54.44592900000001,On or near Lismara,,,Bicycle theft,,,,
167,167,northern-ireland-street.csv,063a266a58aecb905c2ce822d05b443ea04113f3b45a88681f8b0462c18f79f6,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.046705,54.511284,On or near Bow Street,,,Bicycle theft,,,,
168,168,northern-ireland-street.csv,0732ef080af1d807aa2062fb94bf95d65adeacae59522f473b8a555fdbd84859,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928054,54.583139,On or near Rugby Parade,,,Bicycle theft,,,,
169,169,northern-ireland-street.csv,d79b47e4ae7b709b207b593e2c691fc52784d42df83fce3319b546a96e475715,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.90095,54.593094,On or near Castlereagh Street,,,Bicycle theft,,,,
170,170,northern-ireland-street.csv,8fa37e08b4ad7671bc9d6051327e4de5c99279eb0971b6cdb39d9e5334f5df76,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.310123,54.990357,On or near Margaret Street,,,Bicycle theft,,,,
171,171,northern-ireland-street.csv,0980af02343f5930039f78e3353fe73e08dc5006966b5735e164ffb2ad754695,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.93543,54.595116,On or near Glengall Street,,,Bicycle theft,,,,
172,172,northern-ireland-street.csv,7298e145569cfb76e50f3eebc1aabaa2e8b9023e9afd28fe6665eefd2741b5f2,2015-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.8629940000000005,54.578628,On or near Braeside Grove,,,Bicycle theft,,,,
8244,8244,northern-ireland-street.csv,60f7bb33004989478770c16b44f28ed4283af6f6b588f11d49427c74387d787d,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.944989,54.633887,On or near North Circular Road,,,Bicycle theft,,,,
8245,8245,northern-ireland-street.csv,5a7cff2858247eae40aac49e4626583beceb2cc623d7d61fb073286c7b7c957e,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.947774,54.55889200000001,On or near Piney Way,,,Bicycle theft,,,,
8246,8246,northern-ireland-street.csv,590b752716ae5f78b4442aa40904d13bee65006d10599fc1fcfc06442e9acba2,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.935936,54.61233100000001,On or near Antrim Road,,,Bicycle theft,,,,
8247,8247,northern-ireland-street.csv,2e4d11f6703c377b4fe3545b807f06a6b9864867b913c85fb1d65b48990b3835,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.999062,54.754506000000006,On or near Cameron Court,,,Bicycle theft,,,,
8248,8248,northern-ireland-street.csv,0d961cd7f6aa520bd93bb7e6dba7f49983ebe106d5f1dcce5c5852bb77a38d91,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.92591,54.59823299999999,On or near Victoria Square,,,Bicycle theft,,,,
8249,8249,northern-ireland-street.csv,4f8a84551609f6ba414de983e9cd703dcffa7f7ba2ce0f9171c83576f4c1e7df,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.92019,54.595089,On or near Friendly Street,,,Bicycle theft,,,,
8250,8250,northern-ireland-street.csv,c3465f0fecfbbad76f93568d6b51dab6291af033d074a457fc08c2e6dc7a2cad,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.370104,54.444264,On or near Clonmeen,,,Bicycle theft,,,,
8251,8251,northern-ireland-street.csv,e53e52cc39cc9a88fc6f5159a6c82027a945e6a67d792b8cd6d7575b1a86a9fd,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.9393,54.585909,On or near Fitzwilliam Street,,,Bicycle theft,,,,
8252,8252,northern-ireland-street.csv,c885a02bd40785353e60899bbd271ab46c9f9faa0dfae226a1ac1a240fa3cf26,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.785101,54.577137,On or near ,,,Bicycle theft,,,,
8253,8253,northern-ireland-street.csv,1253694626546d3fcb55f0e89e499f7a98dd9c50ab6e6b9627930885d31c1f3b,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.382005,54.448171,On or near Enniskeen,,,Bicycle theft,,,,
8254,8254,northern-ireland-street.csv,144287e7718224976ad801fa6c39aecbd9e34015c675e0f622fe491bd5493336,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.929880000000002,54.595012,On or near Franklin Street,,,Bicycle theft,,,,
8255,8255,northern-ireland-street.csv,69012268efdea40a347e59899e38bcf61bf4027139f90a8b0fb782e0989fa0e0,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932404,54.586753,On or near Botanic Avenue,,,Bicycle theft,,,,
8256,8256,northern-ireland-street.csv,13d360178c27d38feaeccbfbc06fdec13f484274265cdf432b26a80cce6ff12c,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930439,54.592551,On or near Bankmore Street,,,Bicycle theft,,,,
8257,8257,northern-ireland-street.csv,4fca47fb52a998644d16e71fb4c820a43dcc883e13e63a853dddd8469494a3c8,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930154,54.59725400000001,On or near Donegall Square North,,,Bicycle theft,,,,
8258,8258,northern-ireland-street.csv,cb9ef1fc46dc98d78a0e2fa69820f285c1c585540f4b44fddde5852ef2c8828f,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.330076,54.746518,On or near Grant Avenue,,,Bicycle theft,,,,
8259,8259,northern-ireland-street.csv,ebed1828ec394e22ce932c5e5379b3a0617bfc2b43ea743a9460923f9f8ae197,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.88286,54.58985,On or near Greenville Road,,,Bicycle theft,,,,
8260,8260,northern-ireland-street.csv,e5434b1369d1ee4dd28804da24b4c0b93616bfcc671aa4c09e4aa076ead53430,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.962153,54.600088,On or near Springfield Crescent,,,Bicycle theft,,,,
8261,8261,northern-ireland-street.csv,beab62633a8d28bb9c4c1d27617b9b31ac0ceaff4d1c48f0225bab8c5f150841,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.9331190000000005,54.58088000000001,On or near Pretoria Street,,,Bicycle theft,,,,
8262,8262,northern-ireland-street.csv,94fd5b3fcba2712535d546d837e1bc2cc527b08e0af269ac315bae624049f1e7,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.016424,54.571466,On or near Kerrykeel Gardens,,,Bicycle theft,,,,
8263,8263,northern-ireland-street.csv,2b350e26362004e2d1d2df2c1e46781dbaf44c243fe852c7a4d3d5fd838884d4,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.031644,54.554077,On or near Altan Grove,,,Bicycle theft,,,,
8264,8264,northern-ireland-street.csv,7e117f6082bf004e4ada59664ae154f6affe5bdd96898239dbca1fc5fc64d6c5,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932499,54.598004,On or near College Street,,,Bicycle theft,,,,
8265,8265,northern-ireland-street.csv,cff168c3012a8681a7de24bf1da25622da9cf628ebe58297fc6be221bc3c1341,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.335049,54.450713,On or near ,,,Bicycle theft,,,,
8266,8266,northern-ireland-street.csv,74f3599cf21a58b4ba343dd3610fcfeed6b78880d41bcad2ed2e63f149d51048,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933066,54.591086,On or near Dublin Road,,,Bicycle theft,,,,
8267,8267,northern-ireland-street.csv,93c48cb7fe78f618354eaf7a5a7e4cbf4a8f3bb97347f521f6fdfe2c31bab060,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.936572,54.608029,On or near Annesley Street,,,Bicycle theft,,,,
8268,8268,northern-ireland-street.csv,57122fec649dc67f66579ba92df55f29b0dd49f7619c5be03140dd10f8f34e57,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.899533,54.59086800000001,On or near Kingscourt Crescent,,,Bicycle theft,,,,
8269,8269,northern-ireland-street.csv,c7c649c132642191b3e95b6380a6c68c222022d964d343d964d7c0e97663faad,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.9374,54.615213,On or near Eia Street,,,Bicycle theft,,,,
8270,8270,northern-ireland-street.csv,76ac5b100368a0c07bb7d31caf4f3340c21ff8e86ac923e53a4de95f1a570e2e,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931612,54.591385,On or near Ashburne Place,,,Bicycle theft,,,,
8271,8271,northern-ireland-street.csv,d7d899e3981920a38288f18346d14f9a64ca30ee6bc9908b77727544f292f747,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.308557,55.03958299999999,On or near Ballyarnett Village,,,Bicycle theft,,,,
8272,8272,northern-ireland-street.csv,bae49b54e573a403aa594ddc71f81b3c48035b4bed34bab74dab27508192e059,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931412,54.595937,On or near Howard Street,,,Bicycle theft,,,,
8273,8273,northern-ireland-street.csv,c729f0009146bf6cc183e289ff58f091ae2f0ad1f2837ccd239dbf7ebe79a25f,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.307239,55.033485,On or near Cornshell Fields,,,Bicycle theft,,,,
8274,8274,northern-ireland-street.csv,b2e1ab41aeb684cab16b2fbeddb903a3bc829a0608b9ab82397b4c58f4318e67,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.929041000000002,54.594171,On or near ,,,Bicycle theft,,,,
8275,8275,northern-ireland-street.csv,4888de04de06dea3ff1b51bf7a748e84cfee473fe365339bd7b8fffb04d8e873,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.670926,55.130058,On or near ,,,Bicycle theft,,,,
8276,8276,northern-ireland-street.csv,5b6c56b45cda3500a648e6a29aca567fc4cd96d2d65820c42adf6357c8db2cd2,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922056,54.590961,On or near Cromac Place,,,Bicycle theft,,,,
8277,8277,northern-ireland-street.csv,cbf7730b6eecde2a0d60459b1c4987eddbbde018ca6f51e9bdf42c945f722dd6,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.915143,54.596349,On or near Laganbank Road,,,Bicycle theft,,,,
8278,8278,northern-ireland-street.csv,1758ab84a705b6876edc3a21666fdcd6275e8bf78c8650fc4cc787adfdb0e096,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.302244,54.996025,On or near Heron Way,,,Bicycle theft,,,,
8279,8279,northern-ireland-street.csv,2fe70852836ae87be1a09a627b707011ac5ae688f9ea57d5de3a2a1173a4c36c,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961345,54.668226,On or near Collinbridge Court,,,Bicycle theft,,,,
8280,8280,northern-ireland-street.csv,6bedb14141c9f21b9c177997bc3ea58632147eaef288d0b47018a5b2c2eb5f3d,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927533,54.599788,On or near High Street,,,Bicycle theft,,,,
8281,8281,northern-ireland-street.csv,b7520bd3a0ac05cd915e471afc48ab018b213f5e14d1411e981e25ea79398a8e,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.916118,54.57907900000001,On or near North Parade,,,Bicycle theft,,,,
8282,8282,northern-ireland-street.csv,93fb5ac32b94bdc9d7207cc4a3afd73f1c949c1f670498cf7b2f4491142408ff,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.894267,54.591271,On or near ,,,Bicycle theft,,,,
8283,8283,northern-ireland-street.csv,6b7fcfc80b066ac31500cce3800f38b35d93f57b5147c5c70fbf086fedcc6dac,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.807677,54.71566,On or near Lancasterian Street,,,Bicycle theft,,,,
8284,8284,northern-ireland-street.csv,5789cdeca0a31e99f02ca7d97650c52575db0a566c5fdbc379a74a7a60d6341f,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.332128,54.462263,On or near Castle Lane,,,Bicycle theft,,,,
8285,8285,northern-ireland-street.csv,b5097982e6b1a4d0cf4400baf31c2a02fefe2b10d8b8417e28339fb90fbbd702,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.334844,54.464133,On or near Church Place,,,Bicycle theft,,,,
8286,8286,northern-ireland-street.csv,41e619d0c9fc68ccd83e6fa925df93bb1366fb888be3d194e07fb01c930abfe7,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931724,54.602591,On or near ,,,Bicycle theft,,,,
8287,8287,northern-ireland-street.csv,22127613f674c5f1c98ef4e8567e0bc953d83872ef0f8e8885977a4cff5d274b,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931179,54.593507,On or near Bedford Street,,,Bicycle theft,,,,
8288,8288,northern-ireland-street.csv,59376736b14f227d0dd2e9ef2359a8a1383e588fb0a9e6dbc783a2fd9d35ce43,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.716511,54.326375,On or near St. Patricks Avenue,,,Bicycle theft,,,,
8289,8289,northern-ireland-street.csv,756c1a6af656232f3c0d88e37559c1092dcf7e487fb52577c05383419e22bdeb,2016-01,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927784,54.603997,On or near Academy Street,,,Bicycle theft,,,,
10845,10845,northern-ireland-street.csv,f56ec972ea5250813d13904f6d19f3dae2fa7a6b244578898a62f7b607b91b6a,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931661,54.584009,On or near College Park East,,,Bicycle theft,,,,
10846,10846,northern-ireland-street.csv,4b4756181c6a35580500e339c3821f0dd8062b227c0367d017b5bd49aff4626a,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.0213800000000015,54.54354100000001,On or near ,,,Bicycle theft,,,,
10847,10847,northern-ireland-street.csv,e29f60c32881a201da91fc8b5276cfcae1c3f8fbb2fb60073f65321e7614c36d,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.028254,54.92909,On or near Sheascan View,,,Bicycle theft,,,,
10848,10848,northern-ireland-street.csv,5473d556d7fd920eca9cfd5f7baae3b438478b82147d1d80db97b78c4e1389f1,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.444285,54.42349100000001,On or near ,,,Bicycle theft,,,,
10849,10849,northern-ireland-street.csv,2874b026317bff8c28065855ef4d401ad93a2b764a89fd9eeb6be284052e1bb3,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.951786,54.588655,On or near ,,,Bicycle theft,,,,
10850,10850,northern-ireland-street.csv,3f75692d3fe9b1e509820aa016c4800218584d924e7182c6f3c79c4817c607e1,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.955547,54.595727,On or near ,,,Bicycle theft,,,,
10851,10851,northern-ireland-street.csv,6ae251dd7fca19ea6a01c2b56d4929fcec61f1b9ea75ee416661f2a61771cb53,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931179,54.593507,On or near Bedford Street,,,Bicycle theft,,,,
10852,10852,northern-ireland-street.csv,d679e171d05ca21e2c1207358aa16fc4bcf5f1ba5ae565c9dd36e1696e41205c,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.2061769999999985,54.622011,On or near Glenoak Gardens,,,Bicycle theft,,,,
10853,10853,northern-ireland-street.csv,a9b8683671e4431adba1d38f1994af53041ab2894b2ae7a37b23b59db459f359,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.528995,54.608362,On or near Moss Road,,,Bicycle theft,,,,
10854,10854,northern-ireland-street.csv,ca138229f4579d7ac1c817c29099823cabd55a22dac7f0fa804c0c071b910acf,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922286,54.604972,On or near Corporation Square,,,Bicycle theft,,,,
10855,10855,northern-ireland-street.csv,e5973140a1b588b49f25c794fb400298214a68ed03557f14641420f521107dcc,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.89199,54.59072800000001,On or near Fashoda Street,,,Bicycle theft,,,,
10856,10856,northern-ireland-street.csv,26d3bfa5a2bb7e1dc6e15f9090daa95408bf3cf91e9ea9be03119df2516f6d50,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933461,54.593357,On or near Hope Street,,,Bicycle theft,,,,
10857,10857,northern-ireland-street.csv,445b4d07a36aa784f60f3bf499f599fc18a731f30932c8f2821b830e831bd791,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903046,54.590561,On or near ,,,Bicycle theft,,,,
10858,10858,northern-ireland-street.csv,8c1ede8194109ade4ddc0b39861cc164bc9af8321067ff2bfb675df513a2493a,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.0116010000000015,54.546346,On or near ,,,Bicycle theft,,,,
10859,10859,northern-ireland-street.csv,fc862666d81d53b479aace8b575f0fbda22eba135e89df39f732ffe750185cd3,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.907064,54.586425,On or near Old Bakers Court,,,Bicycle theft,,,,
10860,10860,northern-ireland-street.csv,83951d857eaa6817792f77da7924664478297838ee381f8cac1853471f6909b4,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.941795,55.040395,On or near Glenview Drive,,,Bicycle theft,,,,
10861,10861,northern-ireland-street.csv,35207b7b71520455d2129c91a56dd5257682dc875b078f01af1a9db51e79bf1f,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.945565,54.632918,On or near Henderson Avenue Flats,,,Bicycle theft,,,,
10862,10862,northern-ireland-street.csv,22a6e171251f3c3c2f644ba5a7fde3804ebfd6afd9121d83c181c262dd997cd4,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.377568,54.447312,On or near Enniskeen,,,Bicycle theft,,,,
10863,10863,northern-ireland-street.csv,5d549e925c70f395823de93cb71c8f3cabab3be38ae0cf8d5a5348e843485ff9,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931632,54.57328,On or near Lockview Road,,,Bicycle theft,,,,
10864,10864,northern-ireland-street.csv,eec80a49df5e0f71c5f09d37c03e2f9003358f3c3c48649111853ea5449a3b73,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.9705949999999985,54.568199,On or near Musgrave Park Court,,,Bicycle theft,,,,
10865,10865,northern-ireland-street.csv,bd20d3c0a988f838ddfff8c057bc4e1d1d687355a0d5d3e06ef90e2361cdcb63,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.662766,55.14153,On or near Maple Drive,,,Bicycle theft,,,,
10866,10866,northern-ireland-street.csv,7b213fff98350cf615c3af0dda619887c510bc19223fa5ca20441cc21fb623c7,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.936086,54.585828,On or near University Road,,,Bicycle theft,,,,
10867,10867,northern-ireland-street.csv,2a8893632ef62d50c54671283cab3120738841ecb3970c0cb9f510490d05211b,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.92536,54.60114300000001,On or near ,,,Bicycle theft,,,,
10868,10868,northern-ireland-street.csv,501a9321f8758a14f3d578bbc5a6824180e857f5ed62639057e2d6f6888bd8d8,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903971,54.59302099999999,On or near Upper Frank Street,,,Bicycle theft,,,,
10869,10869,northern-ireland-street.csv,448dd107171211c5190a20d5ef2fb272dd075a89e21ea41c04cfcc327e47d89c,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934292,54.600173,On or near Berry Street,,,Bicycle theft,,,,
10870,10870,northern-ireland-street.csv,9f4f4a2579304bf56157e16b1e18ca70e989513296b9ef7ecc303abde5393f8b,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.668958,54.661,On or near Central Avenue,,,Bicycle theft,,,,
10871,10871,northern-ireland-street.csv,91f2c157b4d0586cd88ab7c889ecc858cd5e5e59b8b68e8317bd9acb5bfbcfb6,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.93543,54.595116,On or near Glengall Street,,,Bicycle theft,,,,
10872,10872,northern-ireland-street.csv,f3a29c33902692f23d4f2829255814c9d71cecdfabaa6b2f17ffb12238039821,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.347944999999998,54.994186,On or near Culdaff Gardens,,,Bicycle theft,,,,
10873,10873,northern-ireland-street.csv,c8588d564e6fdb44c7160a29ba93e45f2d08a535c98ef67cf5f2d972e74036fd,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927533,54.599788,On or near High Street,,,Bicycle theft,,,,
10874,10874,northern-ireland-street.csv,b26c4644ec78bacf6bb52411cba811718b9ee426705bef5d92a6f751cbbe5f3d,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.326732,54.469017,On or near Antrim Road,,,Bicycle theft,,,,
10875,10875,northern-ireland-street.csv,85a25846d32cfd1a09c915dbb94ecd48d98e0d661f475be0f59a8a62344089bf,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961805,54.590325,On or near Iveagh Drive,,,Bicycle theft,,,,
10876,10876,northern-ireland-street.csv,d3837082b79219df8ee07e5e96c9fd21299d5e2fb6bd01de7b2299b4a0f5b088,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903283999999998,54.59646800000001,On or near Langtry Court,,,Bicycle theft,,,,
10877,10877,northern-ireland-street.csv,2eb0a271bd8348a6f782e6f32c29f438ed8890fc247ca4ae9321f842cafa6563,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.952249,54.587738,On or near ,,,Bicycle theft,,,,
10878,10878,northern-ireland-street.csv,94a98176f97b1de52020f05ecf03442e19ab5dab62729b83d2fa040475fd8052,2016-02,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927828,54.598562,On or near Arthur Square,,,Bicycle theft,,,,
